   31   75     -68466.000
   32   75     -71858.000
   33   75     -73035.000
   34   75     -72171.000
   35   75     -69142.000
   36   75     -64213.996
   37   75     -57210.000
   30   76     -62290.000
   31   76     -66440.000
   32   76     -73214.000
   33   76     -72290.000
   34   76     -75254.000
   35   76     -70291.000
   36   76     -68965.000
   37   76     -60530.000
   30   77     -58820.000
   31   77     -66320.000
   32   77     -71216.000
   33   77     -73918.000
   34   77     -74601.000
   35   77     -73237.000
   36   77     -70194.000
   37   77     -64917.000
   38   77     -57880.000
   30   78     -57660.000
   31   78     -63560.000
   32   78     -71863.000
   33   78     -72819.000
   34   78     -77028.000
   35   78     -73455.000
   36   78     -74147.000
   37   78     -66980.000
   38   78     -63450.000
   30   79     -53820.000
   31   79     -62720.000
   32   79     -69490.000
   33   79     -73639.000
   34   79     -75920.000
   35   79     -76070.000
   36   79     -74445.000
   37   79     -70839.000
   38   79     -65339.996
   39   79     -58140.000
   30   80     -51890.000
   31   80     -59380.000
   32   80     -69380.000
   33   80     -72165.000
   34   80     -77762.000
   35   80     -75891.000
   36   80     -77894.000
   37   80     -72176.000
   38   80     -70190.000
   39   80     -61190.000
   31   81     -57990.000
   32   81     -66310.000
   33   81     -72536.000
   34   81     -76392.000
   35   81     -77978.000
   36   81     -77697.000
   37   81     -75459.000
   38   81     -71470.000
   39   81     -65950.000
   40   81     -58790.000
   31   82     -53380.000
   32   82     -65379.996
   33   82     -70078.000
   34   82     -77596.000
   35   82     -77499.000
   36   82     -80592.000
   37   82     -76203.000
   38   82     -75998.000
   39   82     -68180.000
   40   82     -64180.000
   32   83     -61140.000
   33   83     -69880.000
   34   83     -75343.000
   35   83     -79010.000
   36   83     -79982.000
   37   83     -79049.000
   38   83     -76781.000
   39   83     -72370.000
   40   83     -66350.000
   32   84     -58150.000
   33   84     -66080.000
   34   84     -75952.000
   35   84     -77776.000
   36   84     -82430.000
   37   84     -79748.000
   38   84     -80641.000
   39   84     -74230.000
   40   84     -71430.000
   41   84     -61530.000
   33   85     -63510.000
   34   85     -72420.000
   35   85     -78607.000
   36   85     -81477.000
   37   85     -82164.000
   38   85     -81099.000
   39   85     -77845.000
   40   85     -73150.000
   41   85     -66940.000
   33   86     -59340.000
   34   86     -70540.000
   35   86     -75640.000
   36   86     -83262.000
   37   86     -82744.000
   38   86     -84518.000
   39   86     -79279.000
   40   86     -77980.000
   41   86     -69580.000
   42   86     -64680.000
   34   87     -66710.000
   35   87     -73856.000
   36   87     -80706.000
   37   87     -84593.000
   38   87     -84875.000
   39   87     -83014.000
   40   87     -79348.000
   41   87     -74180.000
   42   87     -67440.000
   34   88     -63820.000
   35   88     -70720.000
   36   88     -79688.000
   37   88     -82601.000
   38   88     -87916.000
   39   88     -84294.000
   40   88     -83626.000
   41   88     -76430.000
   42   88     -72830.000
   43   88     -62330.000
   35   89     -68420.000
   36   89     -76720.000
   37   89     -81709.000
   38   89     -86211.000
   39   89     -87703.000
   40   89     -84871.000
   41   89     -80580.000
   42   89     -75005.000
   43   89     -68000.000
   35   90     -64650.000
   36   90     -74947.000
   37   90     -79350.000
   38   90     -85942.000
   39   90     -86488.000
   40   90     -88770.000
   41   90     -82659.000
   42   90     -80170.000
   43   90     -70970.000
   44   90     -65470.000
   36   91     -71370.000
   37   91     -77786.000
   38   91     -83652.000
   39   91     -86349.000
   40   91     -87893.000
   41   91     -86640.000
   42   91     -82208.000
   43   91     -75990.000
   44   91     -68410.000
   36   92     -68650.000
   37   92     -74811.000
   38   92     -82923.000
   39   92     -84833.000
   40   92     -88457.000
   41   92     -86451.000
   42   92     -86809.000
   43   92     -78939.000
   44   92     -74410.000
   45   92     -63140.000
   36   93     -64160.004
   37   93     -72688.000
   38   93     -80160.000
   39   93     -84245.000
   40   93     -87120.000
   41   93     -87210.000
   42   93     -86805.000
   43   93     -83607.000
   44   93     -77270.000
   45   93     -69110.000
   37   94     -68518.000
   38   94     -78836.000
   39   94     -82348.000
   40   94     -87268.000
   41   94     -86368.000
   42   94     -88413.000
   43   94     -84158.000
   44   94     -82569.000
   45   94     -72940.000
   46   94     -66270.000
   37   95     -65813.000
   38   95     -75050.000
   39   95     -81214.000
   40   95     -85659.000
   41   95     -86783.000
   42   95     -87709.000
   43   95     -86018.000
   44   95     -83451.000
   45   95     -78340.000
   46   95     -70150.000
   37   96     -61150.000
   38   96     -72880.000
   39   96     -78300.000
   40   96     -85442.000
   41   96     -85606.000
   42   96     -88792.000
   43   96     -85819.000
   44   96     -86073.000
   45   96     -79626.000
   46   96     -76180.000
   47   96     -64430.000
   37   97     -58290.000
   38   97     -68810.000
   39   97     -76270.000
   40   97     -82950.000
   41   97     -85608.000
   42   97     -87542.000
   43   97     -87222.000
   44   97     -86113.000
   45   97     -82590.000
